,T1 [C],T2 [C],T3 [V],T4 [V],P1 [A],DP1 [A]
72,3.423715924860013,0.29809978871398946,0.00022999419650605933,7.836688610171014e-05,1.9983354446974588,0.03048512607157447
73,-0.7919979004561791,-0.6161868608191741,0.000247966070082063,9.822620999330363e-05,1.851082859183037,0.033819155255589275
74,-2.1751011287245072,-3.4178877260178915,0.0001997820383996962,0.00016637143462664043,2.1797659613120413,0.038643636352869826
75,-2.610769742036328,3.4703790572386484,0.00033790189364422144,7.756066457028892e-05,1.9276722387404785,0.03803074181198865
76,1.6450006677102946,2.9598364553292225,0.000285339039604636,0.00017355266077432257,1.9849075547662125,0.025376408682976942
77,-0.3701690340327487,-2.619927873802367,0.00035421776706411105,2.4869913950154207e-05,2.123557649258984,0.021652246162685313
78,-1.113092932196776,-1.3167821890479927,4.431699110266958e-05,6.9124698017946324e-06,1.8781344727540323,0.018228846212198675
79,-0.4475505047547324,-0.3288333929368534,0.0002028588927948317,0.00010847681881800775,1.9393824356337102,0.03095627938870021
80,3.92485606491583,3.411652939070047,0.0002229165639064035,7.823090928823394e-05,2.0663469698877726,0.042680848499798064
81,0.6593944533523913,1.0739149159668016,0.00021753426719011812,1.554874460320958e-05,1.9560201648705222,0.023716888450553426
82,1.4071885349009783,-0.5114646294799394,0.00011832936521233604,0.0001109706124779497,2.0984283758101205,0.022985592042983054
83,1.4656821249385117,2.1950561777098234,0.0003923401168555453,4.416812610103938e-05,2.012825096398273,0.00817662036520896
84,1.9185500041005723,-0.08895386987771649,0.00021943481249264978,8.970944825729132e-05,2.078880233037575,0.06410926438600661
85,1.9990744148330637,0.8998270754495211,0.000168032233960267,4.605157029466993e-05,2.1430869668468135,0.034484153317046747
86,-1.3230539324371182,0.12054422865348477,0.00028856091121568726,0.00010327593628242967,2.0908385034649424,0.042647619116725294
87,-0.39437618467740765,0.14817905965531,0.00025729053252696347,9.239029808532758e-05,2.198741841117685,0.03776192888839391
88,-1.4172942434264086,-1.1470028190413057,0.00028462078654007317,9.901255310578918e-05,1.859262353761542,0.025568130321555155
89,-1.3242692260832443,-1.127503274956356,0.0002794981017216511,0.00015887952956442598,1.996899473269,0.0405313544254962
90,2.1495194282904793,-4.204338132263759,0.00023821939633430093,-0.0001159371792520627,2.1340435262744966,0.03467094315260836
91,-0.9315685346241318,1.801226699642475,0.0001278680228172249,-1.3940799508475067e-05,2.024487007523296,0.04359141975022071
92,-0.13915488759332956,1.2866777476238926,0.00027726109584861333,0.00010551914183317046,2.0643930666053696,0.04614365698899547
93,-1.2897645755397311,1.8311317932509088,0.00024860762169367216,-0.00011935329332692757,2.066540882474927,0.01987682658378013
94,-1.1033143757085835,-2.3989789410145073,0.00017521155536110778,7.54412124167235e-05,2.1897805236615664,0.040312483382979936
95,1.4872930719346553,4.8124891570377315,0.0001889580178525236,9.953346417212124e-05,1.9081791319966512,0.01848428295004252
96,-0.8258030945915726,1.5314957692236968,0.00014896548643895252,3.5266704258102258e-06,1.726202653072637,0.03009017923129991
97,-0.8945658947203297,0.5710024155561337,0.00022774305128053706,1.2219193145256773e-05,1.9851172772750638,0.04506404508256902
98,0.9348614900918099,1.0650918873313329,0.00024080295780825798,0.0001540083372628564,2.0232537684652923,0.031237315389577004
99,0.9478861402308701,2.7469478580509206,0.0002343275701518166,0.0001182552718864163,2.067302457860595,0.024941284450187624
100,1.495296439254068,-0.23629599111611535,0.0002766902325608678,-4.30101298037665e-05,2.1386372452940656,0.03794272485855814
101,0.32971911642284696,-3.151812446489122,0.00017077657837019219,-1.3563492355859207e-05,2.0595147109984464,0.03355417183036199
102,-3.278696503130584,-1.1247685392489106,8.394923357007435e-05,2.9481553915713747e-05,2.052980778474663,0.019190681991482467
103,1.1914054524051392,4.505314827756402,0.0003508396074963178,4.574162513739342e-05,2.1287115870359226,0.011315114204977019
104,0.9439988915756955,-0.06457710641749627,6.005823944643345e-05,3.327063319044197e-05,2.029661951830868,0.03778451997048898
105,1.9186717941923341,1.2577486787557501,0.00017160155923037968,8.35777753651761e-05,1.938840919954596,0.04641349423520545
106,-1.5774326107516712,-0.8373867887477785,0.00026269371178186656,3.9204430878765826e-05,1.8517835766727915,0.028870772510092093
107,4.736242737321094,0.1306068665924074,0.00026740385949337923,0.000155179844177542,2.0613201642525216,0.027995391573631092
108,-2.300963056481581,1.730760179369607,0.00018508402986220282,-5.2984086532810004e-05,2.098512497098069,0.04767745753884495
109,1.3728308665316293,-1.3706630170054332,0.0002673568237678418,-0.00020304535210339113,2.059090552298685,0.049285268339418986
110,0.09599225072550582,-1.8713607334836841,0.0002008366338579582,2.5272086355471515e-05,2.1092162226792563,0.03984945461124408
111,-0.9035146928092198,1.8979239472749583,0.0002219361716523493,0.0002523404210542868,2.1867852901663234,0.03222890221987635
112,1.5401401162431867,-2.2453745467503166,0.00026869675376895916,2.4337641838187156e-05,2.0126284622941935,0.028987685922539592
113,-0.5177565067217412,-0.644939694730124,0.00018288723867670878,8.368825857060967e-05,1.9934365102428275,0.03182508268595193
114,-4.369332801951611,0.044239130235057,9.801791642544331e-05,8.757165740448529e-05,2.063909637801708,0.027603574873546484
115,-2.1786557284596495,0.7310145899708842,0.00016038654435098222,6.482937110967505e-05,2.0943965102902213,0.03899078796923625
116,0.8681336124300804,2.743939819203936,0.00029451549732772866,7.424263687048105e-05,2.0308420357893833,0.04741612951427101
117,4.206243725070815,-2.6293607956789202,0.0002877458909573358,-0.00011235890095143033,1.9283499662533998,0.04222568416034597
118,-2.767269213069942,-0.286112714205254,0.0003263632960570819,2.189099595401986e-05,2.1517913890635305,0.020760407438362702
119,-0.021646982263732413,0.6142811795527298,0.00019873534710640453,9.780524934045157e-05,1.9430273215685006,0.039011919350796474
120,2.730284693871388,2.695216696351579,0.00019020311206209185,4.600905792663788e-05,2.1371150805656307,0.041106971946661665
121,1.1480750723593085,-0.19096361894698255,0.0003519142125470827,0.00011479782340690886,2.035509042456705,0.048535060562817846
122,-0.6940618212118946,0.6743462844046338,0.0002708746814946568,-3.3920218949418024e-05,2.026157439825195,0.03735757032406337
123,-2.6558471170060916,3.229372105906174,0.00019236466131225676,5.266497253416713e-05,2.1827677350211587,0.0396816200604715
124,-3.3293630060611874,2.545616363727861,0.00021706321577039223,7.874912204853876e-05,2.2061288829502703,0.03859078861378043
125,-1.391993293950466,1.6126722478328859,0.0003609971293642923,6.419523896211816e-05,2.0474743004300864,0.027265491202048672
126,-0.6804033189828376,0.07050074302472246,0.0001646209988997706,7.819705742983553e-05,2.0299755566015074,0.040995910352285496
127,-4.206697329688346,-1.318658951905101,0.0001537275421987805,-1.010799692156341e-05,1.8964640301271727,0.030607748075058654
128,-3.1652068153461372,0.7815954058708168,0.00016923225062270993,5.187593517167291e-05,2.104085156333385,0.041779184984011404
129,0.5798095997223395,2.93954574414877,0.0002353617059053147,-7.414899549610961e-07,2.064568365661219,0.04161633473005352
130,-0.7563569491812979,0.36260404683071157,0.00015865178306541378,-8.154715445605402e-05,1.970588455567066,0.04147826148272642
131,-1.4047685982893185,-0.987513224074214,0.00027365102121889906,0.00011680217019303763,2.206510254227805,0.0381981514796048
132,-0.7535244848182857,0.8409608364037787,0.0002186732748069774,-3.192808867561327e-05,2.0884534970866353,0.03343499643339144
133,-1.5130621684317258,-1.2054906773450877,0.00012218716451433626,2.2522593657217676e-05,2.1886402639245857,0.014405155199343198
134,1.7497375750887496,4.236051142720244,0.00021631926432221066,0.00012593674105667278,1.96665597262647,0.03581566856681834
135,3.085594104295072,-1.5589210994428808,0.0001694556955689893,2.067346646242322e-05,2.0574970966017254,0.03603151674905032
136,3.8987450099403365,-0.555234236870192,8.984641631818749e-05,0.00020941680890445088,1.8127113365205298,0.04357673838852304
137,1.341622663476091,0.18740228261892922,0.00018528725210758388,6.315308399512018e-05,2.112366894379256,0.024249057923446428
138,1.411698688886979,1.7926713218333636,0.0001449463061565566,0.00011234767315828106,2.1596981890348927,0.05977783564478323
139,2.754127624888632,4.772952029249602,0.00019947182981976726,5.276467312221549e-05,2.226747440306891,0.02204033901380898
140,3.2704512694804215,1.3188439567564265,0.000350942450916217,3.495181341714678e-05,1.9088372647344287,0.0387589298556199
141,2.758155164058534,-2.220313892176728,4.545985587980621e-05,0.0001564869786475869,2.036202134084758,0.026589439909651284
142,2.283963775184484,2.7763745397682817,0.0003478954081489015,0.00014800531829445578,2.141246379715525,0.028025268475006353
143,-1.1790045414648316,0.15362153660273045,0.00023374752399327986,8.110601394968545e-05,2.0072217365122076,0.05117050824541511
144,-2.9884291720560285,3.5813350400608743,0.00014690755672367714,3.550837043546776e-05,2.105341140091889,0.024895755842183828
145,1.655703795300215,1.3722678481174082,0.00019576384924492363,0.0002184270362703593,2.064987815042701,0.03065621638587418
146,-0.16485669637727599,1.8663682076083712,0.00034886021270110184,0.00010988033310457063,2.005207248050649,0.028545068563013164
147,-0.09326704963131788,-0.5154080362766342,0.00023595675895875796,-6.307685452132216e-05,2.0954523238716862,0.02516911016398349
148,-1.6565106169873332,1.4891498222884045,0.00018704496903630235,0.00022506391562616593,1.995749401913034,0.022691840863942915
149,-2.4280934694548044,1.884973271040715,0.0003137557210177521,0.00030752860495420896,1.8411549351724767,0.040050678095460354
150,2.640290283034055,-0.22805170796214524,0.0003498272152461575,9.451240281356864e-05,2.009141922310302,0.020424022981676455
151,0.8833297251653232,1.5471166161542045,0.00024492228138065387,8.725181588786064e-05,2.1079209703534576,0.034603899738038055
152,-1.9856331820819877,0.17249732905056728,0.00023616439401638874,0.00016598462941602135,1.902901583060895,0.0202504765022301
153,0.7433793622528176,2.5377967126593663,0.00022200786753420176,-6.635992393816531e-05,1.9128280538155942,0.020921395689041146
154,0.5843789139902144,2.480801346291839,0.0001498056903423517,6.624950795318575e-05,2.0704364324460096,0.04349990396143039
155,0.9898843808159458,4.628400046785724,0.0002819169696560417,1.2933375932053893e-05,2.0429641110473313,0.02608906384109723
156,4.198837484482138,-0.07448439739516971,0.00023223339733066483,4.593768039703414e-05,2.123411269268938,0.0471990432495738
157,-0.05357348157147933,1.167952080072677,0.0001602080850936503,0.00023483271653247008,1.9484495641988495,0.027239834656731896
158,-2.3877621312716792,-4.270043860807776,9.200574907513768e-05,0.00015576757676095512,2.0666590677187084,0.02660903357861314
159,0.0800872936406837,-2.5528347607370954,6.145336528815901e-05,0.00010183391775742747,2.298621888518533,0.03513467565483639
160,-1.2003101230603839,2.7808909094422978,0.0003263943149403411,2.2329557483989062e-05,2.26963595622324,0.031925266791767035
161,1.0402119318437177,-2.42816105121442,0.000289195028071993,5.524984708211605e-05,2.041667130987855,0.05014770891076185
162,0.40645323515844095,-1.0830484350033833,7.852272030800049e-05,6.467542948514901e-05,2.0716434016306975,0.03161530623221746
163,0.6614159344745766,-1.0231072241029835,0.00029740945211652065,-3.455316705739104e-05,2.1437645678840176,0.04021437499796355
164,-1.0514566356497121,0.7339153372228456,0.00021694968834401406,-5.23771698418297e-05,1.9478899199747228,0.04891619080416015
165,0.7874513537412277,2.902311151428493,0.00018722047633140052,-3.603881184281099e-05,2.036998283734527,0.04179282740409804
166,-0.9448871026346828,2.441687575147558,0.00028304965382748126,-4.202023691662575e-06,2.0044973839454867,0.04570712442039404
167,0.9817438386134592,1.7569934009780765,0.00026771869928012156,6.313263118532579e-05,2.2420636975433896,0.04149497235829793
168,-0.5524623891464405,2.416985825462975,0.00018924219459487524,-7.686521451447481e-07,2.082055430694954,0.03388823982113013
169,-2.0850500215435797,2.9460060241803716,0.00020478957626027494,2.9204789425090015e-05,2.25909379740119,0.04617939358330887
170,0.9467337748531114,0.0826847390346036,0.00017874118040587985,0.00010512221140954055,2.0155511681869602,0.040795950605731136
171,-1.3118839487369924,2.8562054039791573,0.00021622085667939,-8.304703377031363e-05,2.0389445574331626,0.03273710496545298
172,2.7193593368661433,2.2489903214512705,0.00031053283007225613,2.65590107265663e-05,2.1796299685566836,0.03494267725973553
173,0.8426656020559739,0.04086545379256884,0.0002354764911109473,7.86571131653953e-05,2.0870397092470516,0.05411622758431314
174,0.8891103699733132,0.8027567213087903,0.0001423979988050936,0.00018286896799208017,2.1459825631990435,0.033117079956624995
175,0.2022251888267738,-0.44408631491201417,0.000315187438957243,0.00010979802892640426,2.0221925277433552,0.030108071118211992
176,-0.09904050646043572,-1.5770677764071062,0.00033779041777345464,9.453114211712833e-05,2.223214147678751,0.04589936927346059
177,-4.462772926589143,-0.007567061360976273,0.00031051686030964323,3.948596967928343e-05,2.1720044793061146,0.02321789012899153
178,2.303896161221231,-2.916492352320351,0.00040095039885535756,0.00010792261572528958,2.162284706545463,0.04543356358138023
179,-1.5137174875256754,-1.939042352218467,0.00026318041731013963,9.444218868810786e-05,2.2330567994131676,0.02266797428951913
180,1.8053998069412582,-0.3386774560012965,0.00022910623086863438,0.0001435901438764113,2.0466467737821437,0.028419560790916943
181,-1.1847570318202272,-0.05792319101414838,0.0001930085014228023,7.734359029741632e-05,2.0587480027615115,0.030884945957073858
182,-0.25587019992502136,-0.2513954822199022,0.00016579606368295885,0.00011272063424035864,2.116578110387605,0.04493477274325126
183,-0.407822390492579,-2.2471148128985328,0.0002464387190149554,0.00019461309869027026,2.307241825911051,0.04749550965950168
184,-1.9346031779521122,2.7352681871524376,6.465831695354599e-05,-1.5523024959949015e-05,2.164896372518081,0.035826504292761234
185,-0.3093370771605026,2.868433406972836,0.00036755899971508034,7.871848573874811e-05,1.9296888296249137,0.04035450292373846
186,0.9058086009283783,1.921544420786808,0.00025195003003409785,-1.6297808465410886e-05,2.000540185576112,0.037019820619091086
187,-0.7638824554115419,2.433341757042045,0.0003695484834171296,0.00013700651651720464,2.0666069816730475,0.03563879670969706
188,-2.357412062398254,-0.8836725645996862,0.00031012651673527846,1.3383336759946833e-05,2.1430504126842047,0.038023905748591276
189,-1.0619924064865744,0.9621083507350832,0.0002121710036281299,0.0001631697645856818,2.282855930201566,0.04086818608071995
190,0.48123692552147607,-0.9122282343438237,0.0002785898023866226,0.00014748315073393926,2.200038370347518,0.03443560439851752
191,2.1638762008876,0.7434840660292131,0.00015622490819208065,9.132286579841085e-05,2.2060832912733557,0.03141344420001338
192,1.5803101995344777,2.226098347352424,0.0003325978281011616,7.000814231531662e-05,2.2779695101472144,0.022950075380559497
193,0.5518402412746312,1.1868239765606163,0.0002603036935485497,0.00019223999710781117,2.139092256760507,0.022786530900364588
194,-1.8537413834005199,-0.04104518989227462,0.0002585995472703123,3.0344808560395842e-05,2.1300394972344945,0.04535294749219948
195,1.7134628434556956,0.3361179690170697,0.0002645365803898906,8.08789846752012e-05,2.063646673396126,0.02772571277002498
196,0.05848379715754637,-0.771653200316354,0.0001937838959248344,2.680205367624868e-05,2.165857977351876,0.04430179165352664
197,-0.43683339600814214,-3.710481302133273,0.00025655856965036024,5.342236461008832e-05,2.161784167169452,0.04025877250621251
198,1.719633514892349,0.2610530973344689,0.00034215539164011717,1.2997630474624029e-05,2.1834629930482214,0.043995879497723614
199,1.1716791128329125,1.9280277773853904,0.00024184137930864433,7.702899508790792e-05,2.223453349176705,0.037464858925152215
200,0.9500481816003647,0.454525755990948,0.00019188191388149755,-1.6453211898107466e-05,2.027222351876001,0.0396398535264719
201,-2.1458368188031156,1.2482266078299675,0.00021039051971706162,-6.212510094835318e-06,2.2197138674045735,0.0553571405052257
202,-1.1313651704870211,-2.531077728236369,0.0003681979652545151,2.553913783047488e-05,2.097225495452729,0.035117254391921204
203,-3.1813874703955856,-1.7820531180920627,0.00022553123976340868,6.962795282727929e-05,2.14906951560048,0.057486245958125765
204,0.37801248894858364,2.410802290411721,0.00010342225312637182,0.000107705784829137,2.0849261563128634,0.03424330463777517
205,0.06643963271108497,-1.049433665850028,0.0002956936937212036,0.00018123311227163423,2.2357164664963713,0.03206429962572725
206,1.762083277265999,-0.8411834941102871,0.000450469818896512,4.929237515404232e-05,2.0485729807285873,0.03997330607326479
207,0.41115873709157114,-1.8171399334154956,0.0002310480841448562,2.8357891400204596e-05,2.2015838227991376,0.04993075432524345
208,-0.6762732142876448,1.6533905996869538,0.00025129313104781716,0.00013901370283685738,2.002636129396805,0.038162441211198585
209,3.9727090986676226,1.799954780665856,0.000296760201557343,1.5046635934564717e-05,2.351123138283289,0.03235050509116989
210,-1.9167363206215935,2.2517238491873615,0.00024935027003351076,5.6489340419532746e-05,2.229161712404193,0.037360441604872945
211,-2.491765805732765,-0.8624762212797082,0.00012823616710972945,0.00013679362967176754,2.167467357914785,0.03626585833099177
212,-1.1310080759168848,1.0585512996533994,9.946580924875173e-05,0.00012857828254542433,1.9893706781102336,0.04011596152304404
213,0.9976535613682068,1.0736320000710702,0.0003444586081719514,8.066922722903322e-05,2.2217038223914614,0.032899980079233566
214,-0.6410546629655272,-0.38492685215688116,0.0003507460286089146,0.0002793358975743027,2.2481297038276478,0.034853918684693515
215,-0.8124401373885517,-0.19577974568326356,0.00024750638181311366,6.820757701952875e-05,2.079373920664633,0.03482469963789719
216,-2.088423209019769,0.315967895964203,0.00021371558139244703,0.00018005362883860096,2.338283728429349,0.025487207629182364
217,2.7756216289400273,0.30005136205567595,0.00013052023785346012,9.813267770472188e-05,2.14839000327613,0.0238743341763036
218,-1.154738310612986,-0.6387701074236549,0.00017374865189959248,9.289387537469247e-05,2.2877487378701713,0.04198351581235991
219,-2.012184495174332,1.1166778807709419,0.00020415968262201038,0.00010062251784772649,2.2734543572835912,0.06146376909618237
220,-0.21556507094898064,0.9764499691154129,0.00018269863783657147,-5.362012362601895e-05,2.189235832382096,0.0511048922282342
221,-1.5002921061896315,0.03446445957813321,0.0002477604460589756,7.597779056790931e-05,2.0809645780672175,0.02447479211427178
222,-0.421769218492782,0.677378977655298,0.00018655644415746216,6.0647719330452067e-05,2.3109799562834676,0.04039509859984981
223,2.5177282441316584,1.6564404734707887,0.000413132944938993,0.00010053733595645278,2.2088847957524007,0.04792168000081669
224,-0.8227371786594466,-0.5275451561870792,0.00019491695367031663,-1.9344610996347385e-05,2.133914994953254,0.024348024618954835
225,-0.07893661859914157,1.680063825096202,0.00021539068773795581,0.00011197159535084179,2.07559554445982,0.029149012642190462
226,-0.6765561554974989,3.348745446743701,0.00021801678704919735,0.00011743356146847765,2.3921471680487567,0.04278419072760977
227,-0.34499808404096843,0.1231851645087146,0.00026033994730373096,9.17072433029899e-05,2.1274798393065146,0.03133540755322111
228,1.5514619197452286,-2.285613496677886,0.00028949223004643814,0.0001410939554860436,2.4264104463697365,0.02944360902635372
229,1.0114239272566656,0.866186578354836,0.000235686992776115,9.805175258755722e-05,2.2367140837019353,0.03711713312662659
230,-0.625868711151812,-0.8674567084542206,0.00016231708122622975,-6.315364053956915e-05,2.155177043599415,0.03829109592763842
231,-1.7307299699878098,-1.371434080934675,0.0002777301476375109,-6.986977297028208e-05,2.007117283378299,0.029027304919763963
232,-0.23689932000153108,2.1842013573854095,0.00034402164728164204,0.00012059974425523657,2.0989627835578406,0.03547974748015302
233,1.5759198459503265,3.3198086062148833,0.00029947222790686646,0.00014333588689156154,2.2065835856646903,0.03735792160436853
234,-0.017681115974499038,0.3307647949721113,0.00045629801887219515,0.0001092196847853429,2.2313184250563496,0.04521384833812622
