Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/19/2017 11:49:50:243,11,301.644,27.67,27.587,27.603,27.288,1325.3926,3491.4417,8.7468584,1462.2058,301.802,301.81,27.259,27.334,1330.0303,5290.7799,3472.0536,1424.1731,619706.538942636,2054.43018572435,7.84413216847974,-0.0749999999999993,-0.0134599424911985,564859.570600907,1871.62301973117,7.48700973669047,858958.902813524,2846.0253232614,9.23248453561789,4902.74192493895,16.2534044268706,56432.691352572,7.88362485843736,4448.58026466302,14.7400622416784,51464.0679711914,8.1895352750163,4463.97545702649,14.7906810809002,78254.238170137,10.0985991962105
8/19/2017 11:49:51:108,12,301.599,27.706,27.616,27.6,27.281,1326.9656,3346.944,8.5576548,1462.0456,301.592,301.047,27.257,27.334,1357.8411,5706.5264,3553.6797,1424.0503,634206.012556705,2102.81205360994,7.93595940817864,-0.0769999999999982,-0.013980644778078,542124.788652374,1797.54366379869,7.33734488483805,945827.498412385,3141.79346883505,9.70036386494501,4902.21012904516,16.2540662570007,57761.7452999585,7.97591877186628,4453.80195592975,14.7676395790663,49426.4626833184,8.02577475596763,4556.29548975434,15.1348310720729,86367.3130723245,10.6091821583468
8/19/2017 11:49:51:975,13,301.612,27.673,27.584,27.61,27.298,1333.0616,3459.947,8.1318887,1461.5971,301.531,301.009,27.264,27.335,1316.0597,5812.0903,3680.2749,1423.4362,656597.292910088,2176.96011070544,8.07466371893394,-0.0710000000000015,-0.01311655641701,563003.143977137,1867.14846558774,7.47805465410287,933682.242382169,3101.84161397888,9.63849037328104,4900.72129971704,16.2484294382088,59798.6870258611,8.11533389542206,4474.03808432264,14.8377383563303,51337.7883127701,8.17948159158544,4417.5990043812,14.6759698360554,85298.0619272301,10.5433053301223
8/19/2017 11:49:52:843,14,301.615,27.686,27.597,27.62,27.304,1346.5783,3185.1112,7.5269118,1460.9243,301.557,301.022,27.265,27.339,1319.3568,5589.5944,3582.517,1423.5591,638862.105235628,2118.13770944956,7.96482622548677,-0.0739999999999981,-0.0134848171817551,523536.983356475,1736.11285215224,7.21087861567493,900189.017977352,2990.44261873668,9.46383033161088,4898.48788974612,16.2408629867418,58183.1677446732,8.00496154622561,4518.90778193553,14.9852524794169,47729.6955070186,7.8868128215206,4428.54397467716,14.7116954065721,82232.4102590814,10.3521060356691
8/19/2017 11:49:53:706,15,301.601,27.688,27.637,27.601,27.315,1324.9488,3533.3087,8.7722029,1460.9243,301.738,301.601,27.267,27.338,1327.8604,5337.8778,3471.0757,1421.595,618989.031771303,2052.34409624405,7.8401486508711,-0.0710000000000015,-0.0127356080298131,571441.575348472,1893.83364159792,7.53130303195792,865191.416356206,2868.66229341483,9.2691288932817,4898.48788974612,16.2416168704551,56375.8816477467,7.87965571252374,4447.10703733678,14.7383062038483,52074.9855333212,8.23799987235248,4456.77231152128,14.777047528096,78878.0739497685,10.1387718562002
8/19/2017 11:49:54:570,16,301.601,27.714,27.585,27.63,27.305,1326.7502,3396.1994,8.5962075,1462.1418,301.589,301.05,27.267,27.342,1349.1617,5415.0155,3498.4461,1422.0853,624389.851476612,2070.25126400978,7.87427790385453,-0.0749999999999993,-0.0135116703121715,550013.688484323,1823.71932823917,7.39057467190959,891774.117684413,2962.21264801333,9.419054826517,4902.52947214743,16.2550172981768,56867.3018722392,7.91392409332925,4453.08691950327,14.7654155804863,50146.2955351981,8.08400604925711,4527.48357164849,15.0389754912755,81436.285389377,10.3018727172437
8/19/2017 11:49:55:441,17,301.618,27.74,27.614,27.601,27.283,1331.4364,3317.2962,8.2426472,1461.7573,301.557,300.979,27.269,27.347,1315.3951,5884.3568,3699.8257,1422.945,660157.697605389,2188.72115591705,8.09644605789414,-0.078000000000003,-0.0144486099699682,539132.897031092,1787.83081484128,7.31749472613962,944814.116883934,3139.1363413525,9.69626102436841,4901.25309561083,16.2498693566393,60121.6842673366,8.1372215031106,4468.64311124782,14.8185686661156,49157.5815255443,8.0039147808997,4415.39281492419,14.6701026148807,86324.1180785712,10.606528834693
8/19/2017 11:49:56:305,18,301.608,27.714,27.621,27.607,27.302,1342.3882,3292.6676,7.5803959,1461.2126,301.56,301.005,27.273,27.345,1318.1058,5590.4073,3581.0501,1422.2081,638726.538246132,2117.73738841852,7.964073526996,-0.0719999999999992,-0.013119122752138,539531.954675633,1789.13633995103,7.32016596037014,899466.259590688,2988.2103605943,9.46029746726964,4899.44492318045,16.2444130234624,58172.0568821114,8.00419718191221,4504.9984312828,14.9389787481191,49189.0913010204,8.00647960556965,4424.39118651779,14.6987298766392,82171.8868030921,10.3482957341128
8/19/2017 11:49:57:171,19,301.582,27.71,27.621,27.601,27.309,1324.2243,3521.3736,8.3593011,1460.2835,301.695,301.354,27.273,27.346,1324.081,5436.1258,3495.0234,1423.3134,622986.19250754,2065.72737267987,7.86566980399222,-0.0730000000000004,-0.0131369821395244,569199.896592697,1886.67328458442,7.51705207385068,878608.109625106,2915.53491782125,9.34454871484724,4896.36070617096,16.2355866934067,56743.7554061849,7.90532276230888,4444.7020053452,14.7324350928759,51878.4079997668,8.22243638402731,4444.22631026668,14.7475271948163,80169.4130699426,10.2214275327314
8/19/2017 11:49:58:041,20,301.585,27.697,27.617,27.636,27.299,1325.9278,3447.7751,8.6615981,1462.302,301.579,301.05,27.277,27.35,1340.8862,5203.0809,3455.4328,1426.5056,616780.565514413,2045.13011427761,7.82635747435138,-0.0730000000000004,-0.0130713239838651,558020.25165047,1850.32860925485,7.44429612972833,851615.691967276,2828.81810983981,9.20453218639895,4903.06126804122,16.257643012886,56177.192917417,7.86575809698698,4450.35690113216,14.7568527687013,50878.3095302943,8.14279569699344,4500.01242983167,14.9477243973814,77774.2193104791,10.0675786735247
8/19/2017 11:49:58:908,21,301.588,27.704,27.617,27.63,27.318,1329.4718,3346.8965,8.3668432,1461.8214,301.588,301.017,27.279,27.35,1315.6948,5915.2156,3724.7513,1423.0678,664634.301397575,2203.78231692765,8.12425517774907,-0.0710000000000015,-0.0131971132290325,543140.975034209,1800.93695715416,7.34426711574211,949985.31570384,3155.91915308385,9.72214610595143,4901.46588035985,16.2521913350659,60535.3708031353,8.16516889178055,4462.12147446293,14.7954211522439,49518.7432704711,8.0332634350873,4416.38769151201,14.6715557311116,86785.4153369405,10.6348305638244
8/19/2017 11:49:59:774,22,301.672,27.717,27.617,27.62,27.318,1337.4279,3220.8686,7.8449822,1461.4048,301.581,301.0,27.28,27.355,1317.0306,5739.0048,3637.2615,1421.3494,648837.900866507,2150.80584497901,8.02601215085607,-0.0749999999999993,-0.0137720348999576,525816.901569932,1743.53457800701,7.22627510642014,922621.581008704,3065.1879767731,9.58137339945816,4900.08294547,16.2430817095057,59080.3357433393,8.06644256993425,4488.53234406705,14.8833392822063,47937.2801572047,7.9039447666131,4420.82197962015,14.6871162113626,84289.4304351679,10.4807837797283
8/19/2017 11:50:00:640,23,301.656,27.723,27.63,27.604,27.305,1370.4855,3561.0619,7.6454799,1460.9563,301.678,301.23,27.28,27.356,1322.3086,5419.8867,3511.1553,1422.5766,626150.050498861,2075.70892174816,7.88465027475638,-0.0760000000000005,-0.0137098614363476,595724.036163805,1974.70162280247,7.69041808155908,874810.900502784,2904.12940445103,9.32625296178968,4898.59411614189,16.2390077311304,57017.6780618996,7.92438071793291,4598.26952221022,15.2423097548055,54278.8085358363,8.41051045252232,4438.34269577134,14.7340659820448,79856.9682530068,10.2014900674853
8/19/2017 11:50:01:507,24,301.585,27.691,27.614,27.611,27.296,1325.5166,3477.4703,8.6825782,1462.5262,301.604,301.401,27.282,27.362,1333.9791,5321.6325,3455.9217,1423.4362,616962.410272663,2045.73307781442,7.82751110765235,-0.0799999999999983,-0.014326850130558,562651.856155714,1865.53181043923,7.47481654695758,866532.908536089,2875.01670046247,9.27938929178846,4903.80551672653,16.2601108036757,56193.6697708272,7.86691153163371,4448.9918919466,14.7511037385002,51296.5251428533,8.17619376797161,4477.08379426367,14.8542433311889,79048.8240741631,10.149739800689
8/19/2017 11:50:02:373,25,301.595,27.71,27.624,27.614,27.318,1328.1273,3308.4873,8.4667664,1461.7252,301.578,301.055,27.286,27.358,1315.3233,5988.295,3705.2005,1422.945,661102.201933341,2192.01976801121,8.10254482014982,-0.0719999999999992,-0.0133472248516948,536364.877189476,1778.52786738249,7.29843166508817,961450.336130517,3193.60361439112,9.7800193586923,4901.14653725758,16.2507552753115,60212.306571462,8.14335187105799,4457.65830605345,14.7811123691166,48903.1225530952,7.98317219796862,4415.15446944869,14.665607511746,87821.9841345511,10.6981534829142
8/19/2017 11:50:03:237,26,301.614,27.71,27.643,27.617,27.315,1336.0965,3510.7648,7.9174555,1461.501,301.601,300.984,27.289,27.362,1317.3303,5768.2377,3654.8565,1423.9275,652019.526879917,2161.76811049858,8.04643971584894,-0.0729999999999968,-0.0134388980808997,572572.805352095,1898.44465154988,7.54046587507459,927532.17840659,3081.66606333423,9.60709304214039,4900.40228857227,16.2472640148411,59381.4184918579,8.08697038440035,4484.11266208832,14.8676982572615,52196.991698615,8.24764460628318,4421.81685620797,14.691202376897,84742.3474087469,10.5089045369417
8/19/2017 11:50:04:100,27,301.669,27.71,27.634,27.598,27.296,1357.6149,3548.5114,7.4524478,1460.9884,301.669,301.142,27.288,27.364,1320.8295,5523.0119,3556.1244,1423.4362,634183.397349877,2102.24914508908,7.93489713583587,-0.0760000000000005,-0.0137972308793801,588049.596110818,1949.32060009752,7.64083541599518,890458.931865282,2956.94035327282,9.41066884015017,4898.70067449514,16.2386611633782,57746.6991864216,7.97487989747979,4555.54460191929,15.1011360196748,53586.5533187668,8.35670581931362,4433.43271258467,14.722067040083,81310.1514549762,10.2938915128167
8/19/2017 11:50:04:972,28,301.702,27.717,27.604,27.62,27.315,1325.1642,3486.7529,8.7449824,1462.5262,301.821,301.844,27.291,27.364,1331.1446,5272.1021,3443.7015,1423.3134,614780.820323442,2037.70879982049,7.8121445284935,-0.0730000000000004,-0.0130475859907205,564003.78812142,1868.66980137704,7.48110055964774,856643.654875436,2838.03439815082,9.21951417465092,4903.80551672653,16.2538051346247,55973.2531228147,7.85146760352885,4447.82207376326,14.7366222819594,51382.9604778265,8.18307936685868,4467.67445930146,14.8012697264198,78033.8052073242,10.0843658840919
8/19/2017 11:50:05:838,29,301.666,27.678,27.624,27.617,27.292,1327.6574,3317.2962,8.5087268,1462.2058,301.601,301.055,27.29,27.37,1349.3962,5961.4945,3562.9661,1424.5416,635932.979318333,2108.06978352991,7.94587448404802,-0.0800000000000018,-0.0145434929856431,537602.682581584,1782.49635306774,7.30656973905411,981941.88617535,3261.66941646991,9.88369146103337,4902.74192493895,16.2522190930995,57906.1056784862,7.9858794139371,4456.09843782316,14.7748132062664,49012.4317048574,7.99208928391614,4528.26201195494,15.0413114279947,89668.6953507775,10.8100481251513
8/19/2017 11:50:06:707,30,301.676,27.727,27.617,27.611,27.296,1332.9898,3368.9667,8.1234279,1461.9175,301.594,301.013,27.296,27.37,1316.2096,5846.1945,3685.6497,1422.0853,657700.354553264,2180.15471748917,8.0805861790811,-0.0740000000000016,-0.0136808041081488,548169.288098135,1817.5735860068,7.37811143361871,939267.876698882,3120.35651848552,9.6672136677162,4901.78489150462,16.2485079738018,59886.3085390901,8.12127731643322,4473.79973884715,14.8338486138555,49974.7420129205,8.07016626462294,4418.09660865385,14.6774279139235,85807.0983445259,10.5747183713596
8/19/2017 11:50:07:572,31,301.663,27.701,27.595,27.646,27.334,1349.7764,3608.6597,7.485411,1461.1486,301.627,301.04,27.295,27.374,1319.3242,5529.5089,3556.1244,1423.0678,634252.936697524,2102.5214782639,7.93541107723872,-0.0789999999999971,-0.0143427873328549,594564.418680727,1971.19096990895,7.6835789727065,890490.407486899,2958.04679606331,9.41242934113976,4899.23247038893,16.2407470269437,57754.116776742,7.97539206954579,4529.5241143196,15.0169716713676,54191.140486506,8.40371561830953,4428.43575653648,14.7104562733739,81341.5988866818,10.2958819479009
8/19/2017 11:50:08:441,32,301.643,27.71,27.595,27.643,27.331,1324.6877,3460.0414,8.779477,1461.2126,301.76,301.654,27.297,27.373,1326.9546,5302.9609,3472.5426,1425.6459,619372.8241362,2053.33067280262,7.84203283236771,-0.0760000000000005,-0.0136357580570524,559481.7884851,1854.06213045168,7.45180275078312,858945.571148159,2847.45294658171,9.23479984490768,4899.44492318045,16.2425281646862,56402.8709835728,7.88154163626573,4446.24029633885,14.7343594125757,50981.4935699917,8.15104853594609,4453.76544060621,14.7644832841806,78295.4775647132,10.101259788616
8/19/2017 11:50:09:307,33,301.647,27.756,27.63,27.636,27.325,1326.4891,3391.1791,8.6329611,1462.2379,301.614,301.063,27.296,27.372,1353.1235,5312.7031,3506.7547,1421.9625,625913.875783704,2074.98790236172,7.88328074760001,-0.0760000000000005,-0.01370748009705,549092.571237632,1820.51420437258,7.38407747586642,877493.964724061,2914.65229777177,9.34313416990408,4902.8484832922,16.2535960354063,56997.3742890624,7.92296967176707,4452.22017850534,14.7613180373104,50058.2732165801,8.07690796274041,4540.63506335895,15.082009623763,80126.2392823953,10.2186748796119
8/19/2017 11:50:10:174,34,301.66,27.723,27.634,27.643,27.315,1331.4495,3329.184,8.1877085,1461.8535,301.614,301.013,27.298,27.376,1315.9424,5882.731,3701.7815,1422.5766,660550.138570981,2189.71735918246,8.09828840962663,-0.078000000000003,-0.0144518977608607,541070.24703357,1793.91622084376,7.32993776539421,944946.075169512,3139.22015052344,9.69639045967886,4901.5724387131,16.2486655132039,60149.0093964663,8.13907046469869,4468.68659767859,14.815912383638,49324.8984530094,8.01752461255632,4417.20961824923,14.6744812292134,86326.025636012,10.6066460235603
8/19/2017 11:50:11:040,35,301.695,27.72,27.65,27.62,27.354,1342.4404,3082.3857,7.6420726,1461.3728,301.617,301.055,27.304,27.374,1318.5293,5656.183,3602.5567,1422.5766,642632.965458376,2130.07496132974,7.98723849686364,-0.0700000000000003,-0.0127918020698821,505095.093972582,1674.62408940007,7.08203185667517,910341.60721851,3023.83819308269,9.51652697476222,4899.97671907424,16.2414913043777,58510.8933165778,8.02747447265856,4505.17171309089,14.9367300685667,46040.7631681101,7.74601723263722,4425.79702647422,14.7009583845949,83151.3108986532,10.4097848141176
8/19/2017 11:50:11:910,36,301.65,27.746,27.63,27.62,27.338,1324.0807,3521.1843,8.3381295,1460.4757,301.769,301.436,27.303,27.378,1325.3126,5353.3042,3483.7811,1423.9275,621063.990708295,2058.88941060267,7.85264055913391,-0.0749999999999993,-0.0134745422514317,569107.576669537,1885.9047041596,7.51552079452449,866026.946060949,2873.00437260629,9.27614123374969,4896.99872846052,16.234041864613,56555.8482245476,7.89222265347343,4444.22531439422,14.7272427399574,51857.3359182271,8.22076631111679,4448.31469867361,14.7570784467469,78999.1300286999,10.1465489820284
8/19/2017 11:50:12:773,37,301.643,27.733,27.653,27.659,27.338,1326.3847,3444.6491,8.6303578,1462.366,301.62,301.071,27.307,27.384,1340.6255,5384.9696,3469.1199,1423.9275,619250.757979834,2052.92600186258,7.8412600393609,-0.0770000000000017,-0.0138138145099217,557706.423740372,1849.03661474827,7.44169668085558,881215.012414707,2926.93421955189,9.36279878143969,4903.27372083274,16.2552213074155,56391.3117164592,7.88073396892795,4451.87361488917,14.7598753891956,50842.5914755046,8.13993695533279,4499.14701666368,14.943807330044,80471.9481805442,10.2406956593958
8/19/2017 11:50:13:644,38,301.627,27.765,27.646,27.633,27.315,1329.3804,3314.9755,8.3728538,1461.9495,301.604,301.042,27.31,27.382,1315.7339,5942.8228,3733.0636,1423.0678,666175.897325687,2208.60830537613,8.13314582905822,-0.0720000000000027,-0.0133976335264582,537923.787778636,1783.54328118538,7.30871513767328,954447.403469934,3170.47921376397,9.74454720961322,4901.89111790039,16.2514997593066,60667.8821968764,8.17410074792334,4461.81806532004,14.7936302745323,49040.5219161328,7.9943791857982,4416.51748688933,14.670768487086,87185.777458576,10.6593328610092
8/19/2017 11:50:14:511,39,301.666,27.74,27.634,27.646,27.318,1339.2554,3352.3431,7.7617893,1461.4369,301.61,300.984,27.311,27.385,1317.8777,5673.2352,3616.2438,1422.0853,645102.798991745,2138.46704299373,8.00295711424249,-0.0740000000000016,-0.0135493745304401,548028.345951941,1817.00986688751,7.37696718695565,912634.860106276,3032.17068052214,9.52962982357853,4900.18950382325,16.243758009929,58741.3891921062,8.0432705149007,4494.59886713759,14.9020220388501,49956.6907579871,8.06870863042633,4423.63399149049,14.6972396921115,83380.8975641242,10.4241459849017
8/19/2017 11:50:15:375,40,301.643,27.749,27.669,27.672,27.312,1364.6311,3555.3315,7.7160006,1461.0524,301.72,301.223,27.313,27.386,1322.3347,5478.3526,3517.019,1424.1731,627236.989885365,2079.40177589191,7.89166087347937,-0.0730000000000004,-0.0131803915660765,592224.705692398,1962.82880051836,7.6672640452161,884265.194524675,2935.58325401671,9.37662202250526,4898.91312728666,16.2407651670573,57119.0796670787,7.93142404211401,4578.83540310534,15.1757768895179,53954.917612275,8.38537942978688,4438.42933667539,14.734696011511,80721.8602048711,10.2565849792994
8/19/2017 11:50:16:243,41,301.666,27.772,27.653,27.63,27.341,1325.0337,3418.3166,8.7153117,1462.5583,301.655,301.394,27.314,27.39,1336.4292,5160.0474,3455.9217,1423.3134,616975.951564005,2045.22866867332,7.82654604735068,-0.0760000000000005,-0.0136088295733176,552879.342461867,1832.82008407574,7.40899201085551,841764.880757996,2792.9052361958,9.14591812036493,4903.91207507978,16.2560980524149,56179.8020166682,7.86594075389998,4447.38886924304,14.7432957161096,50397.2524850863,8.10420899354708,4485.21708464677,14.8815739020909,76789.6267213918,10.0036498059251
8/19/2017 11:50:17:107,42,301.698,27.756,27.659,27.666,27.334,1329.1324,3352.2013,8.4362535,1462.2058,301.623,301.035,27.316,27.389,1315.9228,5949.3198,3708.1342,1423.1906,661843.184395777,2193.72745061544,8.10570033025537,-0.0730000000000004,-0.0135378732034817,543862.970574904,1803.12168029263,7.34872044406903,955628.034418001,3174.47484318435,9.75068560973666,4902.74192493895,16.2504952798459,60259.0173141352,8.14650993202604,4460.99481075287,14.7899689703798,49578.9532094669,8.03814578196423,4417.14455458182,14.6731926672374,87295.5156644105,10.6660390477917
8/19/2017 11:50:17:975,43,301.718,27.71,27.656,27.643,27.338,1335.9007,3438.1609,7.9855641,1461.7573,301.655,301.016,27.318,27.388,1316.6331,5777.1733,3658.2792,1422.6994,652744.580337848,2163.42604795819,8.04952467600523,-0.0700000000000003,-0.0128915552543627,560649.617169707,1858.578896984,7.46087407009432,928477.363271809,3084.47844390932,9.61147584022056,4901.25309561083,16.2444835760904,59426.856381153,8.09006381504204,4483.46268932925,14.8628820650387,51100.9799773273,8.16059483838358,4419.50244861028,14.6819519514254,84820.1808056579,10.5137294918474
8/19/2017 11:50:18:848,44,301.76,27.71,27.643,27.627,27.344,1356.1203,3536.4343,7.3928767,1461.1165,301.71,301.148,27.319,27.392,1320.8881,5496.2175,3533.1509,1424.0503,630141.651821545,2088.2212745942,7.90837886648223,-0.0730000000000004,-0.0132083134062961,585403.030921598,1940.28381863908,7.62310391232609,886178.264211833,2942.6669418752,9.38792830082984,4899.12591203568,16.2351733564279,57361.3173559192,7.94822453274872,4550.58316532217,15.0826395058903,53338.7636831656,8.33736230588178,4433.62723967192,14.7224196729579,80917.6206488553,10.2690141886062
8/19/2017 11:50:19:715,45,301.744,27.727,27.679,27.659,27.341,1325.4971,3453.2217,8.7564295,1462.6864,301.898,301.837,27.322,27.395,1330.115,5327.3165,3461.3003,1424.0503,617990.300562246,2048.06160375101,7.83196461609155,-0.0730000000000004,-0.0130806888469638,558720.232876548,1850.69206446067,7.44502722563062,864945.703873611,2865.60528985383,9.26418873124896,4904.33731262032,16.2533051613961,56257.570031132,7.8713831640086,4448.92716023668,14.7365241248259,50888.4848904222,8.14360991170667,4464.25662501777,14.790289543753,78792.5535262128,10.1332740849587
8/19/2017 11:50:20:586,46,301.708,27.746,27.64,27.649,27.344,1327.4942,3358.6895,8.5156563,1462.4622,301.668,301.061,27.326,27.396,1353.0583,5762.5537,3561.9882,1423.4362,635869.920871674,2107.56731963247,7.94492746772344,-0.0700000000000003,-0.0127240396873832,544243.993017815,1804.1157597684,7.35074587742285,951749.485405991,3161.31775755076,9.73045804171577,4903.593063935,16.2527777318964,57892.2024982378,7.98492065678256,4455.55668320477,14.7697358791942,49606.956815223,8.04041554841332,4540.41862707758,15.0813909044266,86907.3249574499,10.6422974473465
8/19/2017 11:50:21:453,47,301.705,27.733,27.682,27.646,27.322,1333.6424,3358.5473,8.112019,1462.0137,301.665,300.987,27.326,27.398,1316.5419,5804.7805,3670.9847,1422.945,655126.50765968,2171.41415508421,8.06437177928352,-0.0719999999999992,-0.0132843428595522,546741.473535943,1812.41268803455,7.36762912111945,932849.628712116,3099.30205860092,9.63454392867762,4902.10423460689,16.2480046224189,59646.176374429,8.10497860945842,4475.96609340575,14.8375386385751,49832.5753332319,8.05867920319584,4419.19970338235,14.6823607112013,85227.8811503475,10.5389670743363
