Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
9/1/2017 11:37:48:384,11,303.186,437.444,437.251,437.453,422.793,1307.5356,1650.9045,7.8861003,1442.5017,408.545,300.609,400.27,392.971,1285.6685,5778.7929,1566.7766,1405.2666,275876.409964553,909.924633606278,5.22037763139304,7.29899999999998,0.87177080772925,263491.511592311,644.951012966286,4.3950373835737,906895.588725516,3016.86106778412,9.50554154128778,4837.33268979028,15.9550001972066,24997.9209619787,5.24701751718469,4389.30261625229,10.7437433238744,17736.8942002293,4.80779553336878,4316.71314066499,14.3598932189821,82982.8489786119,10.3992345207432
9/1/2017 11:37:49:251,12,303.228,437.407,437.223,437.438,422.781,1318.5266,1548.4635,7.3101815,1442.726,408.506,300.567,400.308,393.009,1287.9231,5491.3465,1518.3885,1405.3894,267397.85538708,881.837611919349,5.13917631854455,7.29899999999998,0.858210690226465,249218.928163652,610.074094783559,4.27455097954245,863296.412989891,2872.22620244368,9.2748848999176,4838.07727043308,15.9552457900757,24226.2617223244,5.16539777531226,4425.78806362208,10.8340833760632,16776.1826637907,4.67577683484559,4324.19745416148,14.3868004610003,79002.9063577125,10.1467914926066
9/1/2017 11:37:50:119,13,303.231,437.53,437.288,437.528,422.843,1350.1875,1842.764,7.2068503,1441.3804,408.71,300.827,400.345,393.054,1293.3575,5242.0562,1458.2691,1406.0034,256570.925669621,846.123667005093,5.03403383623287,7.29100000000005,0.839731156074708,303707.109026186,743.087052007992,4.71757763475004,827582.720031973,2751.02540673534,9.07708724079383,4833.61045049123,15.9403571880554,23245.3303303041,5.05974266959573,4530.88879154768,11.0858280725886,20428.5648823556,5.1597199575495,4342.23735182197,14.4343338590684,75665.5892987994,9.93016377659948
9/1/2017 11:37:50:986,14,303.212,437.558,437.368,437.583,422.917,1303.1432,1773.7109,8.2124404,1443.0785,408.601,300.956,400.398,393.088,1309.537,5039.8701,1417.2116,1407.8447,249640.940562437,823.321440320427,4.96573936823597,7.31,0.830497513852915,282140.955322684,690.50480865853,4.54760319093488,805616.350543656,2676.85758231654,8.95389179618958,4839.24742057391,15.9599469037304,22618.6218873508,4.9910697493984,4374.72171560384,10.706585925154,18990.3881572322,4.9747827842416,4395.9464133923,14.606608319463,73615.4085316727,9.79470962063507
9/1/2017 11:37:51:850,15,303.225,437.635,437.427,437.645,422.96,1307.1049,1699.2601,7.9204417,1442.2774,408.52,300.613,400.436,393.129,1285.5447,5790.9738,1560.4239,1405.3894,274715.109965713,905.977772168236,5.20904345165461,7.30699999999996,0.870831491387871,271119.939004508,663.66380839251,4.45834093348775,908719.688643289,3022.88885924191,9.51503300092458,4836.58810914747,15.9504925687113,24889.5298209894,5.23562960894624,4387.87287535681,10.7409009971527,18251.5845025118,4.87705315118857,4316.30217729638,14.3583350596827,83148.7421422437,10.4096240204531
9/1/2017 11:37:52:717,16,303.222,437.601,437.387,437.635,422.969,1315.3872,1572.2857,7.4456332,1442.726,408.543,300.587,400.477,393.171,1287.3432,5557.1161,1530.6087,1407.1078,269549.910195452,888.952352386872,5.15986632488942,7.30599999999998,0.86249216151404,252450.497803305,617.928829531542,4.30198050254052,873242.710514845,2905.1246744365,9.32785091822107,4838.07727043308,15.9555615042216,24421.7212517466,5.18619334762204,4415.36659028273,10.8075933017644,16992.62439978,4.70584296848474,4322.27243269576,14.3794390066628,79908.212012894,10.2047626614892
9/1/2017 11:37:53:580,17,303.228,437.644,437.417,437.691,423.0,1348.6603,1853.6098,7.0301662,1441.1881,408.739,300.781,400.522,393.212,1292.8297,5244.4948,1463.6439,1407.8447,257482.223001882,849.137358693398,5.0429908844918,7.31,0.843417481542365,305149.066618697,746.562149975159,4.72859580692849,827629.829461669,2751.60275902291,9.07803968604139,4832.9720962442,15.9384096991181,23328.1561318151,5.06874887846674,4525.81913680988,11.0726383751242,20524.3510039862,5.17180234269494,4340.48528020685,14.4307163025818,75681.8166091653,9.93122853544466
9/1/2017 11:37:54:444,18,303.25,437.739,437.527,437.772,423.076,1303.0975,1785.5998,8.216001,1443.7512,408.743,301.25,400.556,393.261,1305.4775,5095.0845,1416.2337,1408.0903,249584.975462114,823.033719578283,4.96487162023877,7.29499999999996,0.82864851744693,284022.140207721,694.867288755332,4.56194602551981,811917.566073945,2695.16204505874,8.98445318121164,4841.48049858734,15.9653107950118,22610.6111788696,4.99018584175699,4374.57001103239,10.7024952379182,19110.3733563277,4.99047389149565,4382.47059921728,14.5476202463644,74121.3544291375,9.82831065369814
9/1/2017 11:37:55:307,19,303.221,437.856,437.551,437.806,423.144,1306.0149,1711.621,7.9753038,1442.0532,408.585,300.633,400.598,393.295,1285.3688,5845.3816,1529.6308,1405.8806,269252.074359292,887.973043949105,5.15702337551092,7.303,0.86166298861412,272864.409721049,667.827770772419,4.4723053349883,917131.853817186,3050.66926723675,9.55865467920163,4835.84386046216,15.9482485067398,24394.9321219632,5.1833480991942,4384.25453875113,10.7303364997519,18366.2692900418,4.89235176591743,4315.71826407717,14.3554375736435,83913.0106529245,10.4573550486248
9/1/2017 11:37:56:171,20,303.224,437.782,437.588,437.809,423.162,1315.1458,1766.3226,7.4525245,1441.6046,408.64,300.584,400.647,393.333,1287.1933,5570.1099,1532.5645,1405.2666,269684.555907742,889.390536064897,5.16113787259773,7.31399999999996,0.86364935915371,283553.546521554,693.895718778275,4.55875563200546,875182.631041658,2911.60750752421,9.33825274421492,4834.35469917655,15.9431796268651,24433.9511132567,5.1874917509389,4414.5652449097,10.803066867927,19081.7011581307,4.98672876405841,4321.77482842311,14.3779270633936,80086.6338772867,10.2161490854049
9/1/2017 11:37:57:041,21,303.253,437.828,437.591,437.815,423.178,1339.4186,1850.1049,7.00218,1441.6366,408.791,300.743,400.688,393.363,1291.4092,5331.381,1477.331,1404.5297,259970.917008176,857.274015453023,5.06709490968743,7.32499999999999,0.84918772201376,302484.993850835,739.950228480654,4.7076098533199,840416.850237521,2794.46853372322,9.14847742506327,4834.46092557231,15.9420052747123,23551.6185944959,5.09296801341292,4495.14062175598,10.9961829437438,20344.0919455169,5.14904108201877,4335.76982410742,14.4168603229582,76861.7752054733,10.0083482186385
9/1/2017 11:37:57:906,22,303.237,437.93,437.678,437.868,423.261,1302.6537,1807.9541,8.2646609,1443.8474,409.01,301.493,400.718,393.397,1304.3763,4953.7968,1421.1195,1407.4762,250462.69499023,825.963503761844,4.97370059042649,7.32100000000003,0.833080718613063,287479.931907367,702.867734058745,4.58813314479975,788737.052178333,2616.10402954076,8.8517005556162,4841.7998416896,15.9670483538935,22691.083773161,4.99905814790197,4373.09678370615,10.6919067595075,19330.4766626692,5.01913045173735,4378.81508337308,14.5237703143127,71947.8069069772,9.68313489729652
9/1/2017 11:37:58:772,23,303.227,437.973,437.743,437.858,423.32,1305.7473,1719.0567,7.9975471,1442.758,408.652,300.649,400.775,393.438,1311.2638,5743.8821,1493.4591,1406.8622,263013.463336304,867.381411735447,5.09687830455393,7.33699999999999,0.855578419441197,273993.64712467,670.48160078666,4.48118260166579,919362.413045651,3057.92606343494,9.57001677734068,4838.18349682884,15.9556487279459,23829.1087891542,5.12288337198548,4383.36622051656,10.7264034447808,18439.2957086535,4.90206839614405,4401.67865527367,14.6405897085095,84093.8211601519,10.4686154134213
9/1/2017 11:37:59:641,24,303.231,437.97,437.77,437.827,423.345,1312.77,1645.8372,7.5880529,1442.2455,408.62,300.584,400.801,393.472,1286.672,5661.8671,1543.3178,1406.4937,271697.544363516,896.008469989927,5.18030423692891,7.32900000000001,0.86863440388635,263734.334897936,645.426887812481,4.39665851606278,889239.35834677,2958.37222988173,9.41294708794845,4836.4822147092,15.9498277376297,24615.6530544177,5.20674429515444,4406.67859893925,10.7842949413618,17749.193790265,4.80946221935585,4320.04433404463,14.3721699559678,81373.3162293026,10.2978890770482
9/1/2017 11:38:00:508,25,303.24,437.964,437.752,437.871,423.323,1333.9035,1861.2822,6.9681448,1440.7717,408.81,300.684,400.843,393.51,1290.9857,5354.1171,1477.331,1407.5991,259814.949237851,856.796429355794,5.06568327748262,7.33300000000003,0.849878330584617,303059.422714929,741.320962586358,4.71196818409661,843724.096451302,2806.0159384979,9.16735977459633,4831.58982526933,15.9332206347096,23538.6407734961,5.09156461230973,4476.83283440368,10.9508887610471,20382.6943251171,5.15392385192446,4334.36398415099,14.4150137158977,77179.6714330226,10.0290238611856
9/1/2017 11:38:01:374,26,303.224,438.096,437.844,437.963,423.425,1302.8625,1811.3167,8.2710928,1442.8542,409.155,301.47,400.873,393.544,1300.5578,5026.0634,1431.3839,1406.6166,252098.192262816,831.392608312059,4.99002002402541,7.32900000000001,0.836727510722406,288060.778973821,704.038271495695,4.59195203362135,797900.571483352,2646.69974287111,8.90331105249795,4838.5028399311,15.9568597470223,22840.3921364459,5.01547819601676,4373.7899109385,10.6898117117926,19362.6344734255,5.02330358152012,4366.13928674115,14.4828317469106,72791.6305715056,9.73975260861855
9/1/2017 11:38:02:239,27,303.221,438.161,437.931,438.046,423.496,1304.8858,1712.0473,8.0684892,1442.6299,408.727,300.63,400.914,393.578,1333.4448,5510.831,1468.0445,1407.2306,258514.736525992,852.562113197939,5.05315038706012,7.33600000000001,0.848122499247906,272696.409408893,667.184720874552,4.47015162990783,896981.096037855,2983.67127711092,9.453109653488,4837.7582592883,15.9545620497535,23422.0070670493,5.07893462415771,4380.50640676812,10.7174383066646,18348.7613158418,4.89001934908423,4475.31014541191,14.8864389628843,82036.6493162707,10.3397766782198
9/1/2017 11:38:03:103,28,303.224,438.118,437.918,438.059,423.524,1312.0912,1699.5917,7.6221645,1441.4444,408.755,300.591,400.952,393.619,1286.5091,5654.5573,1545.2699,1407.5991,271890.100890764,896.664185192347,5.18219941042429,7.33299999999997,0.869426441101273,272207.307461247,665.942453208515,4.4659880812052,887978.861158904,2954.10994061334,9.40616376900096,4833.82290328276,15.941425821448,24633.8054849664,5.20866375765559,4404.42527151913,10.7752205392451,18313.4753941705,4.88531516572236,4319.5035752987,14.370036279525,81256.1935456528,10.2904754015852
9/1/2017 11:38:03:969,29,303.227,438.124,437.897,438.053,423.518,1328.297,1505.0336,7.0657327,1441.9251,408.797,300.665,400.997,393.664,1289.9952,5429.6289,1492.4849,1405.5122,262690.158862595,866.31519905086,5.09374471921623,7.33300000000003,0.854586246565145,244024.000680088,596.931975234867,4.22825947101849,854967.089380537,2843.58701338878,9.22852875881116,4835.41862292162,15.9465305626531,23799.9560721483,5.11974872527592,4458.22163790848,10.9057102618377,16413.4603759306,4.62495250748767,4331.07594524464,14.4049887590662,78213.7432704009,10.0959859532103
9/1/2017 11:38:04:834,30,303.221,438.208,437.983,438.142,423.604,1302.608,1822.9674,8.2794006,1442.4055,409.161,301.389,401.035,393.698,1300.0561,4987.9009,1417.2116,1406.8622,249524.516990886,822.913046889518,4.96450763371187,7.33700000000005,0.833358252002984,289857.003890196,708.417967230983,4.60621274442418,791536.71674577,2626.29597213492,8.86892623293604,4837.01334668801,15.9521053841522,22607.5087948429,4.98984348029207,4372.9450791347,10.6875901641034,19483.1284537211,5.0389093891609,4364.47385603007,14.4811982389207,72230.781728991,9.7021583710553
9/1/2017 11:38:05:696,31,303.24,438.303,438.066,438.17,423.678,1305.1469,1718.6778,8.0656561,1442.79,408.807,300.617,401.084,393.74,1333.2363,5273.7278,1441.1593,1408.4587,253808.561491253,836.989056494041,5.0067868016596,7.34399999999999,0.841257221327088,273807.297592976,669.771548904437,4.47880914727252,858254.314539108,2854.9759811957,9.24699107210723,4838.2897232246,15.9553150086552,22994.150609153,5.03233164484807,4381.37314776605,10.7174611681455,18419.8625820537,4.89948457652009,4474.61801405201,14.8847803485898,78498.2799212516,10.1143335606541
9/1/2017 11:38:06:564,32,303.234,438.319,438.085,438.238,423.734,1310.2834,1635.3229,7.7135887,1442.0211,408.81,300.607,401.118,393.774,1286.1703,5712.2104,1552.6043,1406.8622,273289.883317625,901.250794164325,5.19543647553888,7.34399999999999,0.872954776413584,261553.124709421,639.791406055187,4.37742193647194,896796.341286046,2983.28495772236,9.4524976494466,4835.73730210891,15.9472133801253,24759.712067,5.22195787109573,4398.42414407348,10.7590913727,17594.5885049687,4.78846986892058,4318.37890333355,14.365530088566,82058.9303734195,10.3411807184646
9/1/2017 11:38:07:426,33,303.247,438.278,438.017,438.185,423.697,1327.3441,1260.7942,7.0546684,1441.3804,408.871,300.597,401.17,393.823,1289.6499,5379.2856,1491.996,1405.8806,262504.907232398,865.647169575949,5.09178040654473,7.34700000000004,0.855887618290066,204276.722610749,499.611668743318,3.8682585612591,846813.137289443,2817.104419836,9.1854551585429,4833.61045049123,15.9395161386303,23781.6943207719,5.11778415190098,4455.05841501714,10.8959999975962,13737.6136001693,4.23119314376886,4329.92969604285,14.4044341628255,77485.5652682352,10.0488787192013
9/1/2017 11:38:08:298,34,303.208,438.377,438.144,438.241,423.768,1302.5558,1830.4028,8.2073104,1441.2842,409.097,301.192,401.204,393.868,1297.5539,5125.1304,1434.3176,1407.4762,252340.005802907,832.233997133675,4.99254439416416,7.33600000000001,0.837950368551785,291027.590700027,711.390185457306,4.61586547777216,811748.477141489,2695.11964840198,8.98438251527962,4833.29110738897,15.9405131374798,22863.7585461185,5.01804303290042,4372.77179732661,10.6888385818684,19564.8800689999,5.04947000730982,4356.16761579636,14.4630920336409,74125.2326596107,9.82856777228154
9/1/2017 11:38:09:162,35,303.198,438.442,438.236,438.33,423.836,1304.2919,1729.8551,8.1256866,1443.527,408.842,300.668,401.242,393.902,1323.9768,5123.5046,1423.0753,1408.0903,250751.735562346,827.023052798324,4.97688970875447,7.34000000000003,0.835778345806,275407.446742332,673.628068403765,4.4916850468213,828015.870541011,2753.9208380706,9.08186276394676,4840.73624990203,15.9655942648105,22720.2428480735,5.00226912523892,4378.53491125425,10.7096015361784,18526.0588363261,4.91358780689716,4443.88041056547,14.7800245139671,75725.5235854234,9.93409581148479
9/1/2017 11:38:10:030,36,303.172,438.46,438.242,438.364,423.892,1309.7351,1672.6905,7.7659241,1442.0211,408.826,300.578,401.284,393.936,1286.1051,5721.9526,1552.6043,1406.1262,273289.883317625,901.435103893581,5.1959676931226,7.34800000000001,0.873519547564797,267417.738827813,654.111379481277,4.42613912854295,898280.292447181,2988.50977931579,9.46077141636925,4835.73730210891,15.9504746550107,24764.7755364106,5.22249180041151,4396.60402117357,10.7542182277389,17988.4786644656,4.84177294803446,4318.16246705219,14.366196019177,82202.6926640395,10.3502353164893
9/1/2017 11:38:10:899,37,303.195,438.464,438.218,438.349,423.898,1322.2467,1316.1589,7.2046298,1441.5085,408.888,300.602,401.325,393.973,1288.7246,5439.3774,1508.613,1406.4937,265452.126550757,875.516174576616,5.12072314142054,7.35199999999998,0.861338445980822,212428.10362802,519.526382843272,3.94460038142145,855658.495480977,2846.48304229838,9.23322692430996,4834.03568803177,15.9436523954279,24052.8012712237,5.14687238670706,4438.13721408704,10.854163521764,14285.803921225,4.31478881617393,4326.85809341786,14.3939763987527,78294.2699195089,10.1011818863836
9/1/2017 11:38:11:764,38,303.231,438.528,438.319,438.438,423.944,1302.4579,1843.0481,7.9158474,1440.8036,409.117,301.07,401.363,394.011,1296.6612,5152.7376,1439.2072,1408.5816,253115.804587991,834.729313915764,5.00002345385621,7.35199999999998,0.841035985088904,293016.124083114,716.215957985403,4.63149506375576,815559.588273317,2708.87032342418,9.00727280626688,4831.6957197076,15.9340427585161,22932.3890631643,5.02556876042751,4372.44681094707,10.6875216892651,19697.6165431089,5.06656992995704,4353.20423131206,14.4591099455677,74503.9994790605,9.85364689651026
9/1/2017 11:38:12:628,39,303.282,438.63,438.403,438.472,424.043,1304.2593,1744.158,8.1326162,1443.0785,408.882,300.666,401.4,394.049,1315.2256,5075.5938,1415.2558,1407.5991,249296.4276107,821.995461684836,4.96173903663069,7.351,0.83448278115761,277677.647873658,679.114384770319,4.5099390613378,814851.120725839,2710.15386084838,9.00940650060817,4839.24742057391,15.956263215667,22582.1940622993,4.98704901198508,4378.42669311357,10.7082891717257,18676.9482251788,4.9335571038081,4414.83014698413,14.6835031130362,74527.497362807,9.85520064931119
9/1/2017 11:38:13:500,40,303.234,438.649,438.397,438.506,424.055,1308.3123,1657.3456,7.8459009,1443.2706,408.84,300.602,401.438,394.09,1285.9096,5764.9924,1564.3355,1406.3709,275593.405517048,908.847311043775,5.21728633346847,7.34800000000001,0.87710352848413,264676.668493566,647.384474350764,4.40332102378163,904899.46851224,3010.29091127883,9.49518525806264,4839.88511090597,15.960891954418,24968.1898959604,5.24389634090381,4391.88093005195,10.7422975492906,17803.6995772075,4.81684121868394,4317.51349016557,14.3628901010824,82801.9522747752,10.3878935412339
9/1/2017 11:38:14:364,41,303.269,438.587,438.344,438.484,424.074,1321.1829,1351.4426,7.2465906,1441.9891,408.888,300.56,401.479,394.124,1288.5682,5514.8954,1507.1462,1406.8622,265282.447631296,874.743042089024,5.11846169158738,7.35499999999996,0.861309371482639,217947.405806562,533.024705558887,3.99551603869793,867432.809054006,2886.05539344559,9.29718643970202,4835.63107571314,15.9450226555076,24031.4803041622,5.1445907267794,4434.60585034288,10.8455270155712,14657.1072282938,4.37050211199866,4326.33891190857,14.3942604202441,79382.8405780063,10.1711607828047
9/1/2017 11:38:15:229,42,303.276,438.704,438.443,438.522,424.092,1327.7814,1830.924,7.508535,1441.5085,409.091,300.915,401.51,394.154,1294.5109,5210.3907,1459.736,1407.9675,256851.840334596,846.924386811341,5.03641522418379,7.35599999999999,0.847618226632126,296748.17284974,725.384261325084,4.6610447559075,823317.140628889,2736.04552989678,9.05234024007384,4834.03568803177,15.9393941097607,23267.3074002056,5.06213394660342,4456.51006510674,10.8936888494412,19945.5163629742,5.09835232005318,4346.06614947426,14.4428365135479,75252.8210518102,9.90304139761769
9/1/2017 11:38:16:095,43,303.25,438.757,438.526,438.639,424.179,1303.6392,1778.2104,8.1788264,1442.8221,408.919,300.723,401.555,394.203,1313.2838,5037.4314,1412.811,1407.4762,248821.560209323,820.516274391833,4.9572726822217,7.35200000000003,0.833845031353041,282964.342972011,691.981402116338,4.55246295078562,807530.412758551,2685.29647801648,8.96799443298269,4838.39628157785,15.9551402525238,22541.5976553085,4.98256434272546,4376.36822473817,10.7022863323499,19030.9168599624,4.98008846920128,4408.38419650622,14.659285111236,73845.1431208927,9.80998108900209
9/1/2017 11:38:16:956,44,303.247,438.812,438.557,438.642,424.204,1308.2471,1666.6757,7.8488109,1442.0853,408.88,300.616,401.589,394.245,1285.6685,5748.7532,1567.2655,1406.1262,275882.834212171,909.762781535088,5.21991332562697,7.34399999999999,0.87706745939923,266153.412979513,650.932823761282,4.41537195405447,902181.304637461,3001.10873884777,9.48069280238225,4835.95041881541,15.9472325161186,24993.5473429908,5.24655848982544,4391.66449377058,10.7407173101413,17901.2925413819,4.83002520209308,4316.71314066499,14.3595588413956,82549.5598400615,10.3720495505549
9/1/2017 11:38:17:823,45,303.276,438.757,438.523,438.642,424.235,1317.7433,1464.7297,7.3676852,1440.9959,408.845,300.571,401.626,394.286,1287.8253,5536.0057,1515.4547,1405.1437,266561.153799566,878.939163664668,5.13072357371168,7.33999999999998,0.861611952879247,235602.264268945,576.263044109491,4.15441228084512,870251.212104405,2895.32660204878,9.31210767815166,4832.33407395464,15.9337833325243,24146.9268400556,5.15693315385536,4423.18784062829,10.8187402087057,15846.5301002755,4.5443763589716,4323.87279973943,14.3855288758378,79638.3698541524,10.1875178516472
9/1/2017 11:38:18:687,46,303.282,438.806,438.609,438.707,424.25,1347.4594,1842.8114,7.2280224,1441.3162,409.114,300.855,401.668,394.316,1293.7094,5205.5196,1448.4937,1406.3709,254839.67005307,840.27298043758,5.01659924248461,7.35200000000003,0.843824138953862,303101.254669892,740.872359953196,4.71054226919305,822038.153811813,2732.34001034323,9.04620821697456,4833.39733378473,15.936973950926,23084.6063649804,5.0422201719809,4521.83265935138,11.0527448568159,20368.1242234317,5.15208144046835,4343.40551021788,14.4368732785491,75151.4268142034,9.89636756282516
9/1/2017 11:38:19:554,47,303.286,438.886,438.693,438.784,424.346,1303.6066,1788.1572,8.1872491,1442.8542,409.05,300.897,401.702,394.365,1308.1817,5077.2195,1418.1895,1407.8447,249774.36817342,823.560494626921,4.96646022595141,7.33699999999999,0.83368602042951,284540.048865722,695.61190286205,4.56438964309052,810746.652853935,2694.43248970224,8.98323709485669,4838.5028399311,15.9535977260114,22625.2247822533,4.99179820015026,4376.26000659749,10.6985943200036,19130.7684631936,4.99313616566968,4391.44739357424,14.5945203626964,74099.583378629,9.82686715361834
9/1/2017 11:38:20:420,48,303.273,438.948,438.724,438.796,424.417,1307.1179,1654.2201,7.9303192,1442.4055,408.992,300.583,401.732,394.399,1285.473,5812.0903,1559.446,1406.2481,274567.333433744,905.347107832692,5.20723009047796,7.33300000000003,0.873625881021255,263936.352742186,645.333778514459,4.39634137359413,911982.422348876,3034.04524656709,9.53257509979139,4837.01334668801,15.9493701934825,24872.1815507455,5.23380464578416,4387.91602983009,10.7286109015093,17747.4837983558,4.80923053729547,4316.06416377837,14.3589762687124,83455.6666893134,10.4288186956232
